county_id,cbg,date,count
08113,360811333003,2020-01-06,130
08113,360811333003,2020-01-07,135
08113,360811333003,2020-01-08,156
08113,360811333003,2020-01-09,168
08113,360811333003,2020-01-10,129
08113,360811333003,2020-01-11,96
08113,360811333003,2020-01-12,120
08113,190490508113,2020-01-06,476
08113,190490508113,2020-01-07,455
08113,190490508113,2020-01-08,549
08113,190490508113,2020-01-09,514
08113,190490508113,2020-01-10,494
08113,190490508113,2020-01-11,295
08113,190490508113,2020-01-12,206
08113,60670081132,2020-01-06,179
08113,60670081132,2020-01-07,171
08113,60670081132,2020-01-08,188
08113,60670081132,2020-01-09,194
08113,60670081132,2020-01-10,292
08113,60670081132,2020-01-11,317
08113,60670081132,2020-01-12,274
08113,420171008113,2020-01-06,120
08113,420171008113,2020-01-07,117
08113,420171008113,2020-01-08,115
08113,420171008113,2020-01-09,128
08113,420171008113,2020-01-10,168
08113,420171008113,2020-01-11,153
08113,420171008113,2020-01-12,200
08113,121130108113,2020-01-06,568
08113,121130108113,2020-01-07,620
08113,121130108113,2020-01-08,600
08113,121130108113,2020-01-09,616
08113,121130108113,2020-01-10,633
08113,121130108113,2020-01-11,428
08113,121130108113,2020-01-12,434
08113,360811301003,2020-01-06,169
08113,360811301003,2020-01-07,187
08113,360811301003,2020-01-08,190
08113,360811301003,2020-01-09,186
08113,360811301003,2020-01-10,212
08113,360811301003,2020-01-11,57
08113,360811301003,2020-01-12,69
08113,81139682001,2020-01-06,36
08113,81139682001,2020-01-07,49
08113,81139682001,2020-01-08,43
08113,81139682001,2020-01-09,67
08113,81139682001,2020-01-10,23
08113,81139682001,2020-01-11,18
08113,81139682001,2020-01-12,24
08113,81139681021,2020-01-06,2795
08113,81139681021,2020-01-07,2581
08113,81139681021,2020-01-08,2501
08113,81139681021,2020-01-09,2095
08113,81139681021,2020-01-10,1540
08113,81139681021,2020-01-11,1760
08113,81139681021,2020-01-12,1730
08113,360811333004,2020-01-06,44
08113,360811333004,2020-01-07,46
08113,360811333004,2020-01-08,32
08113,360811333004,2020-01-09,58
08113,360811333004,2020-01-10,51
08113,360811333004,2020-01-11,72
08113,360811333004,2020-01-12,54
08113,81139681031,2020-01-06,8
08113,81139681031,2020-01-07,6
08113,81139681031,2020-01-08,3
08113,81139681031,2020-01-09,7
08113,81139681031,2020-01-10,4
08113,81139681031,2020-01-11,3
08113,81139681031,2020-01-12,2
08113,81139681012,2020-01-06,447
08113,81139681012,2020-01-07,430
08113,81139681012,2020-01-08,462
08113,81139681012,2020-01-09,414
08113,81139681012,2020-01-10,507
08113,81139681012,2020-01-11,301
08113,81139681012,2020-01-12,300
08113,390610208113,2020-01-06,895
08113,390610208113,2020-01-07,1006
08113,390610208113,2020-01-08,861
08113,390610208113,2020-01-09,780
08113,390610208113,2020-01-10,1303
08113,390610208113,2020-01-11,556
08113,390610208113,2020-01-12,593
08113,270030508113,2020-01-06,145
08113,270030508113,2020-01-07,166
08113,270030508113,2020-01-08,175
08113,270030508113,2020-01-09,188
08113,270030508113,2020-01-10,188
08113,270030508113,2020-01-11,95
08113,270030508113,2020-01-12,79
08113,401091081131,2020-01-06,1332
08113,401091081131,2020-01-07,1233
08113,401091081131,2020-01-08,1240
08113,401091081131,2020-01-09,1346
08113,401091081131,2020-01-10,1660
08113,401091081131,2020-01-11,1463
08113,401091081131,2020-01-12,1396
08113,360811347002,2020-01-06,656
08113,360811347002,2020-01-07,619
08113,360811347002,2020-01-08,625
08113,360811347002,2020-01-09,569
08113,360811347002,2020-01-10,616
08113,360811347002,2020-01-11,77
08113,360811347002,2020-01-12,67
08113,517308113001,2020-01-06,389
08113,517308113001,2020-01-07,411
08113,517308113001,2020-01-08,464
08113,517308113001,2020-01-09,500
08113,517308113001,2020-01-10,593
08113,517308113001,2020-01-11,481
08113,517308113001,2020-01-12,233
08113,360811347005,2020-01-06,695
08113,360811347005,2020-01-07,812
08113,360811347005,2020-01-08,563
08113,360811347005,2020-01-09,689
08113,360811347005,2020-01-10,865
08113,360811347005,2020-01-11,1059
08113,360811347005,2020-01-12,896
08113,517308113002,2020-01-06,140
08113,517308113002,2020-01-07,150
08113,517308113002,2020-01-08,144
08113,517308113002,2020-01-09,187
08113,517308113002,2020-01-10,209
08113,517308113002,2020-01-11,135
08113,517308113002,2020-01-12,103
08113,60670081131,2020-01-06,148
08113,60670081131,2020-01-07,156
08113,60670081131,2020-01-08,167
08113,60670081131,2020-01-09,156
08113,60670081131,2020-01-10,132
08113,60670081131,2020-01-11,144
08113,60670081131,2020-01-12,119
08113,270370608113,2020-01-06,1417
08113,270370608113,2020-01-07,1432
08113,270370608113,2020-01-08,1331
08113,270370608113,2020-01-09,1623
08113,270370608113,2020-01-10,1794
08113,270370608113,2020-01-11,1730
08113,270370608113,2020-01-12,1392
08113,121170208113,2020-01-06,46
08113,121170208113,2020-01-07,61
08113,121170208113,2020-01-08,55
08113,121170208113,2020-01-09,57
08113,121170208113,2020-01-10,51
08113,121170208113,2020-01-11,60
08113,121170208113,2020-01-12,19
08113,171118708113,2020-01-06,69
08113,171118708113,2020-01-07,55
08113,171118708113,2020-01-08,73
08113,171118708113,2020-01-09,68
08113,171118708113,2020-01-10,60
08113,171118708113,2020-01-11,58
08113,171118708113,2020-01-12,56
08113,360811341001,2020-01-06,110
08113,360811341001,2020-01-07,109
08113,360811341001,2020-01-08,102
08113,360811341001,2020-01-09,124
08113,360811341001,2020-01-10,176
08113,360811341001,2020-01-11,167
08113,360811341001,2020-01-12,131
08113,401091081132,2020-01-06,1398
08113,401091081132,2020-01-07,1240
08113,401091081132,2020-01-08,1427
08113,401091081132,2020-01-09,1440
08113,401091081132,2020-01-10,1621
08113,401091081132,2020-01-11,1648
08113,401091081132,2020-01-12,1580
08113,360811347004,2020-01-06,86
08113,360811347004,2020-01-07,119
08113,360811347004,2020-01-08,96
08113,360811347004,2020-01-09,106
08113,360811347004,2020-01-10,120
08113,360811347004,2020-01-11,50
08113,360811347004,2020-01-12,57
08113,360811385021,2020-01-06,264
08113,360811385021,2020-01-07,264
08113,360811385021,2020-01-08,277
08113,360811385021,2020-01-09,305
08113,360811385021,2020-01-10,372
08113,360811385021,2020-01-11,371
08113,360811385021,2020-01-12,350
08113,180030108113,2020-01-06,88
