county_id,cbg,date,count
49029,490299701002,2020-01-06,356
49029,490299701002,2020-01-07,360
49029,490299701002,2020-01-08,375
49029,490299701002,2020-01-09,378
49029,490299701002,2020-01-10,382
49029,490299701002,2020-01-11,185
49029,490299701002,2020-01-12,56
49029,490299701001,2020-01-06,44
49029,490299701001,2020-01-07,72
49029,490299701001,2020-01-08,59
49029,490299701001,2020-01-09,74
49029,490299701001,2020-01-10,78
49029,490299701001,2020-01-11,57
49029,490299701001,2020-01-12,66
49029,490299701003,2020-01-06,117
49029,490299701003,2020-01-07,130
49029,490299701003,2020-01-08,120
49029,490299701003,2020-01-09,125
49029,490299701003,2020-01-10,93
49029,490299701003,2020-01-11,94
49029,490299701003,2020-01-12,75
49029,490299701004,2020-01-06,16
49029,490299701004,2020-01-07,15
49029,490299701004,2020-01-08,12
49029,490299701004,2020-01-09,13
49029,490299701004,2020-01-10,36
49029,490299701004,2020-01-11,42
49029,490299701004,2020-01-12,22
49029,490299702001,2020-01-06,17
49029,490299702001,2020-01-07,15
49029,490299702001,2020-01-08,19
49029,490299702001,2020-01-09,18
49029,490299702001,2020-01-10,22
49029,490299702001,2020-01-11,16
49029,490299702001,2020-01-12,27
49029,490299701002,2020-01-13,368
49029,490299701002,2020-01-14,366
49029,490299701002,2020-01-15,379
49029,490299701002,2020-01-16,341
49029,490299701002,2020-01-17,265
49029,490299701002,2020-01-18,193
49029,490299701002,2020-01-19,93
49029,490299701003,2020-01-13,105
49029,490299701003,2020-01-14,104
49029,490299701003,2020-01-15,98
49029,490299701003,2020-01-16,98
49029,490299701003,2020-01-17,77
49029,490299701003,2020-01-18,85
49029,490299701003,2020-01-19,73
49029,490299701001,2020-01-13,35
49029,490299701001,2020-01-14,67
49029,490299701001,2020-01-15,73
49029,490299701001,2020-01-16,71
49029,490299701001,2020-01-17,70
49029,490299701001,2020-01-18,75
49029,490299701001,2020-01-19,84
49029,490299701004,2020-01-13,19
49029,490299701004,2020-01-14,19
49029,490299701004,2020-01-15,30
49029,490299701004,2020-01-16,18
49029,490299701004,2020-01-17,21
49029,490299701004,2020-01-18,34
49029,490299701004,2020-01-19,22
49029,490299702001,2020-01-13,16
49029,490299702001,2020-01-14,14
49029,490299702001,2020-01-15,18
49029,490299702001,2020-01-16,10
49029,490299702001,2020-01-17,29
49029,490299702001,2020-01-18,29
49029,490299702001,2020-01-19,46
49029,490299701003,2020-01-20,77
49029,490299701003,2020-01-21,104
49029,490299701003,2020-01-22,91
49029,490299701003,2020-01-23,118
49029,490299701003,2020-01-24,80
49029,490299701003,2020-01-25,78
49029,490299701003,2020-01-26,58
49029,490299701002,2020-01-20,172
49029,490299701002,2020-01-21,397
49029,490299701002,2020-01-22,382
49029,490299701002,2020-01-23,375
49029,490299701002,2020-01-24,300
49029,490299701002,2020-01-25,190
49029,490299701002,2020-01-26,49
49029,490299701001,2020-01-20,47
49029,490299701001,2020-01-21,79
49029,490299701001,2020-01-22,88
49029,490299701001,2020-01-23,86
49029,490299701001,2020-01-24,70
49029,490299701001,2020-01-25,70
49029,490299701001,2020-01-26,90
49029,490299701004,2020-01-20,38
49029,490299701004,2020-01-21,18
49029,490299701004,2020-01-22,25
49029,490299701004,2020-01-23,17
49029,490299701004,2020-01-24,26
49029,490299701004,2020-01-25,28
49029,490299701004,2020-01-26,28
49029,490299702001,2020-01-20,18
49029,490299702001,2020-01-21,11
49029,490299702001,2020-01-22,12
49029,490299702001,2020-01-23,12
49029,490299702001,2020-01-24,20
49029,490299702001,2020-01-25,15
49029,490299702001,2020-01-26,28
49029,490299701002,2020-01-27,342
49029,490299701002,2020-01-28,336
49029,490299701002,2020-01-29,303
