county_id,cbg,date,count
17173,171739593004,2020-01-06,428
17173,171739593004,2020-01-07,435
17173,171739593004,2020-01-08,486
17173,171739593004,2020-01-09,420
17173,171739593004,2020-01-10,488
17173,171739593004,2020-01-11,372
17173,171739593004,2020-01-12,256
17173,171739592003,2020-01-06,9
17173,171739592003,2020-01-07,16
17173,171739592003,2020-01-08,5
17173,171739592003,2020-01-09,8
17173,171739592003,2020-01-10,5
17173,171739592003,2020-01-11,4
17173,171739592003,2020-01-12,8
17173,171739591002,2020-01-06,56
17173,171739591002,2020-01-07,66
17173,171739591002,2020-01-08,73
17173,171739591002,2020-01-09,63
17173,171739591002,2020-01-10,64
17173,171739591002,2020-01-11,64
17173,171739591002,2020-01-12,75
17173,171739593002,2020-01-06,91
17173,171739593002,2020-01-07,92
17173,171739593002,2020-01-08,85
17173,171739593002,2020-01-09,102
17173,171739593002,2020-01-10,107
17173,171739593002,2020-01-11,82
17173,171739593002,2020-01-12,59
17173,171739593003,2020-01-06,125
17173,171739593003,2020-01-07,146
17173,171739593003,2020-01-08,168
17173,171739593003,2020-01-09,168
17173,171739593003,2020-01-10,178
17173,171739593003,2020-01-11,194
17173,171739593003,2020-01-12,143
17173,481210217173,2020-01-06,598
17173,481210217173,2020-01-07,581
17173,481210217173,2020-01-08,581
17173,481210217173,2020-01-09,616
17173,481210217173,2020-01-10,487
17173,481210217173,2020-01-11,506
17173,481210217173,2020-01-12,333
17173,171739593005,2020-01-06,128
17173,171739593005,2020-01-07,92
17173,171739593005,2020-01-08,146
17173,171739593005,2020-01-09,119
17173,171739593005,2020-01-10,141
17173,171739593005,2020-01-11,76
17173,171739593005,2020-01-12,50
17173,171739596002,2020-01-06,3
17173,171739596002,2020-01-07,4
17173,171739596002,2020-01-08,3
17173,171739596002,2020-01-09,1
17173,171739596002,2020-01-10,4
17173,171739596002,2020-01-11,7
17173,171739596002,2020-01-12,0
17173,171739591004,2020-01-06,52
17173,171739591004,2020-01-07,92
17173,171739591004,2020-01-08,56
17173,171739591004,2020-01-09,131
17173,171739591004,2020-01-10,72
17173,171739591004,2020-01-11,86
17173,171739591004,2020-01-12,31
17173,171739595004,2020-01-06,51
17173,171739595004,2020-01-07,45
17173,171739595004,2020-01-08,53
17173,171739595004,2020-01-09,61
17173,171739595004,2020-01-10,49
17173,171739595004,2020-01-11,111
17173,171739595004,2020-01-12,41
17173,171739591001,2020-01-06,125
17173,171739591001,2020-01-07,190
17173,171739591001,2020-01-08,240
17173,171739591001,2020-01-09,210
17173,171739591001,2020-01-10,169
17173,171739591001,2020-01-11,188
17173,171739591001,2020-01-12,51
17173,171739594004,2020-01-06,42
17173,171739594004,2020-01-07,96
17173,171739594004,2020-01-08,87
17173,171739594004,2020-01-09,106
17173,171739594004,2020-01-10,78
17173,171739594004,2020-01-11,37
17173,171739594004,2020-01-12,28
17173,171739594001,2020-01-06,38
17173,171739594001,2020-01-07,27
17173,171739594001,2020-01-08,40
17173,171739594001,2020-01-09,29
17173,171739594001,2020-01-10,53
17173,171739594001,2020-01-11,70
17173,171739594001,2020-01-12,42
17173,171739596003,2020-01-06,25
17173,171739596003,2020-01-07,28
17173,171739596003,2020-01-08,39
17173,171739596003,2020-01-09,60
17173,171739596003,2020-01-10,38
17173,171739596003,2020-01-11,15
17173,171739596003,2020-01-12,38
17173,171739592004,2020-01-06,18
17173,171739592004,2020-01-07,13
17173,171739592004,2020-01-08,11
17173,171739592004,2020-01-09,18
17173,171739592004,2020-01-10,10
17173,171739592004,2020-01-11,2
17173,171739592004,2020-01-12,0
17173,171739595003,2020-01-06,52
17173,171739595003,2020-01-07,38
17173,171739595003,2020-01-08,67
17173,171739595003,2020-01-09,40
17173,171739595003,2020-01-10,28
17173,171739595003,2020-01-11,31
17173,171739595003,2020-01-12,37
17173,171739593001,2020-01-06,214
17173,171739593001,2020-01-07,267
17173,171739593001,2020-01-08,227
17173,171739593001,2020-01-09,179
17173,171739593001,2020-01-10,196
17173,171739593001,2020-01-11,113
17173,171739593001,2020-01-12,69
17173,171739595001,2020-01-06,72
17173,171739595001,2020-01-07,40
17173,171739595001,2020-01-08,40
17173,171739595001,2020-01-09,95
17173,171739595001,2020-01-10,68
17173,171739595001,2020-01-11,5
17173,171739595001,2020-01-12,0
17173,171739592001,2020-01-06,0
17173,171739592001,2020-01-07,1
17173,171739592001,2020-01-08,0
17173,171739592001,2020-01-09,1
17173,171739592001,2020-01-10,0
17173,171739592001,2020-01-11,0
17173,171739592001,2020-01-12,0
17173,171739594003,2020-01-06,21
17173,171739594003,2020-01-07,17
17173,171739594003,2020-01-08,32
17173,171739594003,2020-01-09,21
17173,171739594003,2020-01-10,22
17173,171739594003,2020-01-11,15
17173,171739594003,2020-01-12,32
17173,171739594002,2020-01-06,18
17173,171739594002,2020-01-07,13
17173,171739594002,2020-01-08,18
17173,171739594002,2020-01-09,23
17173,171739594002,2020-01-10,26
17173,171739594002,2020-01-11,16
17173,171739594002,2020-01-12,27
17173,171739596004,2020-01-06,111
17173,171739596004,2020-01-07,113
17173,171739596004,2020-01-08,96
17173,171739596004,2020-01-09,94
17173,171739596004,2020-01-10,117
17173,171739596004,2020-01-11,131
17173,171739596004,2020-01-12,29
17173,171739595002,2020-01-06,7
17173,171739595002,2020-01-07,8
17173,171739595002,2020-01-08,6
17173,171739595002,2020-01-09,10
17173,171739595002,2020-01-10,9
17173,171739595002,2020-01-11,1
17173,171739595002,2020-01-12,0
17173,171739593004,2020-01-13,422
17173,171739593004,2020-01-14,400
17173,171739593004,2020-01-15,421
17173,171739593004,2020-01-16,410
17173,171739593004,2020-01-17,437
17173,171739593004,2020-01-18,352
17173,171739593004,2020-01-19,294
17173,171739591002,2020-01-13,57
17173,171739591002,2020-01-14,56
17173,171739591002,2020-01-15,70
17173,171739591002,2020-01-16,67
17173,171739591002,2020-01-17,72
17173,171739591002,2020-01-18,54
17173,171739591002,2020-01-19,68
17173,171739593002,2020-01-13,75
17173,171739593002,2020-01-14,84
17173,171739593002,2020-01-15,98
17173,171739593002,2020-01-16,102
17173,171739593002,2020-01-17,80
17173,171739593002,2020-01-18,55
17173,171739593002,2020-01-19,62
17173,171739592003,2020-01-13,7
17173,171739592003,2020-01-14,10
17173,171739592003,2020-01-15,14
17173,171739592003,2020-01-16,9
17173,171739592003,2020-01-17,9
17173,171739592003,2020-01-18,5
17173,171739592003,2020-01-19,3
17173,481210217173,2020-01-13,612
17173,481210217173,2020-01-14,488
17173,481210217173,2020-01-15,632
17173,481210217173,2020-01-16,515
17173,481210217173,2020-01-17,461
17173,481210217173,2020-01-18,516
17173,481210217173,2020-01-19,326
17173,171739593003,2020-01-13,108
17173,171739593003,2020-01-14,151
17173,171739593003,2020-01-15,137
17173,171739593003,2020-01-16,136
17173,171739593003,2020-01-17,132
17173,171739593003,2020-01-18,145
17173,171739593003,2020-01-19,111
17173,171739591004,2020-01-13,56
17173,171739591004,2020-01-14,53
17173,171739591004,2020-01-15,76
17173,171739591004,2020-01-16,58
17173,171739591004,2020-01-17,55
17173,171739591004,2020-01-18,46
17173,171739591004,2020-01-19,23
17173,171739593005,2020-01-13,107
17173,171739593005,2020-01-14,80
17173,171739593005,2020-01-15,157
17173,171739593005,2020-01-16,114
17173,171739593005,2020-01-17,110
17173,171739593005,2020-01-18,88
17173,171739593005,2020-01-19,61
17173,171739595004,2020-01-13,54
17173,171739595004,2020-01-14,56
17173,171739595004,2020-01-15,47
17173,171739595004,2020-01-16,57
17173,171739595004,2020-01-17,35
17173,171739595004,2020-01-18,130
17173,171739595004,2020-01-19,57
17173,171739596002,2020-01-13,6
17173,171739596002,2020-01-14,3
17173,171739596002,2020-01-15,7
17173,171739596002,2020-01-16,7
17173,171739596002,2020-01-17,2
17173,171739596002,2020-01-18,15
17173,171739596002,2020-01-19,2
17173,171739591001,2020-01-13,136
17173,171739591001,2020-01-14,131
17173,171739591001,2020-01-15,172
17173,171739591001,2020-01-16,204
17173,171739591001,2020-01-17,129
17173,171739591001,2020-01-18,87
17173,171739591001,2020-01-19,90
17173,171739594001,2020-01-13,36
17173,171739594001,2020-01-14,53
17173,171739594001,2020-01-15,33
17173,171739594001,2020-01-16,25
17173,171739594001,2020-01-17,55
17173,171739594001,2020-01-18,66
17173,171739594001,2020-01-19,41
17173,171739594004,2020-01-13,100
17173,171739594004,2020-01-14,84
17173,171739594004,2020-01-15,86
17173,171739594004,2020-01-16,94
17173,171739594004,2020-01-17,50
17173,171739594004,2020-01-18,30
17173,171739594004,2020-01-19,18
17173,171739596003,2020-01-13,26
17173,171739596003,2020-01-14,48
17173,171739596003,2020-01-15,59
17173,171739596003,2020-01-16,46
17173,171739596003,2020-01-17,39
17173,171739596003,2020-01-18,18
17173,171739596003,2020-01-19,46
17173,171739595003,2020-01-13,38
17173,171739595003,2020-01-14,45
17173,171739595003,2020-01-15,42
17173,171739595003,2020-01-16,39
17173,171739595003,2020-01-17,40
17173,171739595003,2020-01-18,38
17173,171739595003,2020-01-19,38
17173,171739594003,2020-01-13,13
17173,171739594003,2020-01-14,19
17173,171739594003,2020-01-15,12
17173,171739594003,2020-01-16,18
