county_id,cbg,date,count
30099,330099610003,2020-01-06,154
30099,330099610003,2020-01-07,168
30099,330099610003,2020-01-08,138
30099,330099610003,2020-01-09,145
30099,330099610003,2020-01-10,204
30099,330099610003,2020-01-11,210
30099,330099610003,2020-01-12,130
30099,150030099044,2020-01-06,112
30099,150030099044,2020-01-07,163
30099,150030099044,2020-01-08,145
30099,150030099044,2020-01-09,200
30099,150030099044,2020-01-10,151
30099,150030099044,2020-01-11,119
30099,150030099044,2020-01-12,94
30099,130099705001,2020-01-06,664
30099,130099705001,2020-01-07,669
30099,130099705001,2020-01-08,676
30099,130099705001,2020-01-09,710
30099,130099705001,2020-01-10,811
30099,130099705001,2020-01-11,642
30099,130099705001,2020-01-12,529
30099,330099612004,2020-01-06,98
30099,330099612004,2020-01-07,79
30099,330099612004,2020-01-08,92
30099,330099612004,2020-01-09,81
30099,330099612004,2020-01-10,128
30099,330099612004,2020-01-11,69
30099,330099612004,2020-01-12,40
30099,530099901000,2020-01-06,1
30099,530099901000,2020-01-07,15
30099,530099901000,2020-01-08,10
30099,530099901000,2020-01-09,12
30099,530099901000,2020-01-10,8
30099,530099901000,2020-01-11,14
30099,530099901000,2020-01-12,7
30099,130099707011,2020-01-06,907
30099,130099707011,2020-01-07,1236
30099,130099707011,2020-01-08,1048
30099,130099707011,2020-01-09,1012
30099,130099707011,2020-01-10,1001
30099,130099707011,2020-01-11,370
30099,130099707011,2020-01-12,288
30099,330099607001,2020-01-06,61
30099,330099607001,2020-01-07,47
30099,330099607001,2020-01-08,42
30099,330099607001,2020-01-09,41
30099,330099607001,2020-01-10,52
30099,330099607001,2020-01-11,26
30099,330099607001,2020-01-12,9
30099,230099661001,2020-01-06,107
30099,230099661001,2020-01-07,79
30099,230099661001,2020-01-08,79
30099,230099661001,2020-01-09,81
30099,230099661001,2020-01-10,89
30099,230099661001,2020-01-11,41
30099,230099661001,2020-01-12,29
30099,481130099002,2020-01-06,6962
30099,481130099002,2020-01-07,6806
30099,481130099002,2020-01-08,7381
30099,481130099002,2020-01-09,7759
30099,481130099002,2020-01-10,7914
30099,481130099002,2020-01-11,7445
30099,481130099002,2020-01-12,5102
30099,330099614002,2020-01-06,51
30099,330099614002,2020-01-07,53
30099,330099614002,2020-01-08,43
30099,330099614002,2020-01-09,39
30099,330099614002,2020-01-10,46
30099,330099614002,2020-01-11,41
30099,330099614002,2020-01-12,33
30099,230099655033,2020-01-06,260
30099,230099655033,2020-01-07,269
30099,230099655033,2020-01-08,312
30099,230099655033,2020-01-09,343
30099,230099655033,2020-01-10,340
30099,230099655033,2020-01-11,258
30099,230099655033,2020-01-12,121
30099,330099604001,2020-01-06,261
30099,330099604001,2020-01-07,251
30099,330099604001,2020-01-08,264
30099,330099604001,2020-01-09,245
30099,330099604001,2020-01-10,547
30099,330099604001,2020-01-11,713
30099,330099604001,2020-01-12,333
30099,330099610002,2020-01-06,107
30099,330099610002,2020-01-07,101
30099,330099610002,2020-01-08,98
30099,330099610002,2020-01-09,84
30099,330099610002,2020-01-10,105
30099,330099610002,2020-01-11,54
30099,330099610002,2020-01-12,45
30099,330099604002,2020-01-06,414
30099,330099604002,2020-01-07,391
30099,330099604002,2020-01-08,444
30099,330099604002,2020-01-09,451
30099,330099604002,2020-01-10,948
30099,330099604002,2020-01-11,1782
30099,330099604002,2020-01-12,709
30099,300990002002,2020-01-06,151
30099,300990002002,2020-01-07,126
30099,300990002002,2020-01-08,120
30099,300990002002,2020-01-09,127
30099,300990002002,2020-01-10,117
30099,300990002002,2020-01-11,142
30099,300990002002,2020-01-12,81
30099,130099702003,2020-01-06,70
30099,130099702003,2020-01-07,70
30099,130099702003,2020-01-08,89
30099,130099702003,2020-01-09,97
30099,130099702003,2020-01-10,117
30099,130099702003,2020-01-11,78
30099,130099702003,2020-01-12,69
30099,130099707013,2020-01-06,11
30099,130099707013,2020-01-07,15
30099,130099707013,2020-01-08,14
30099,130099707013,2020-01-09,17
30099,130099707013,2020-01-10,19
30099,130099707013,2020-01-11,25
30099,130099707013,2020-01-12,19
30099,530330099004,2020-01-06,306
30099,530330099004,2020-01-07,334
30099,530330099004,2020-01-08,331
30099,530330099004,2020-01-09,329
30099,530330099004,2020-01-10,300
30099,530330099004,2020-01-11,116
30099,530330099004,2020-01-12,147
30099,330099616021,2020-01-06,171
30099,330099616021,2020-01-07,174
30099,330099616021,2020-01-08,176
30099,330099616021,2020-01-09,207
30099,330099616021,2020-01-10,254
30099,330099616021,2020-01-11,235
30099,330099616021,2020-01-12,152
30099,201730099004,2020-01-06,354
30099,201730099004,2020-01-07,323
30099,201730099004,2020-01-08,372
30099,201730099004,2020-01-09,354
30099,201730099004,2020-01-10,316
30099,201730099004,2020-01-11,276
30099,201730099004,2020-01-12,184
30099,230099653005,2020-01-06,213
30099,230099653005,2020-01-07,248
30099,230099653005,2020-01-08,255
30099,230099653005,2020-01-09,234
30099,230099653005,2020-01-10,292
30099,230099653005,2020-01-11,160
30099,230099653005,2020-01-12,98
30099,150030099024,2020-01-06,290
30099,150030099024,2020-01-07,253
30099,150030099024,2020-01-08,226
30099,150030099024,2020-01-09,243
30099,150030099024,2020-01-10,240
30099,150030099024,2020-01-11,233
30099,150030099024,2020-01-12,249
30099,330099601004,2020-01-06,30
30099,330099601004,2020-01-07,17
30099,330099601004,2020-01-08,17
30099,330099601004,2020-01-09,24
30099,330099601004,2020-01-10,23
30099,330099601004,2020-01-11,14
30099,330099601004,2020-01-12,13
30099,130099704002,2020-01-06,1692
30099,130099704002,2020-01-07,1554
30099,130099704002,2020-01-08,1656
30099,130099704002,2020-01-09,1664
30099,130099704002,2020-01-10,2033
30099,130099704002,2020-01-11,1727
30099,130099704002,2020-01-12,1246
30099,340130099003,2020-01-06,25
30099,340130099003,2020-01-07,17
30099,340130099003,2020-01-08,32
30099,340130099003,2020-01-09,45
30099,340130099003,2020-01-10,34
30099,340130099003,2020-01-11,37
30099,340130099003,2020-01-12,37
30099,330099601005,2020-01-06,503
30099,330099601005,2020-01-07,537
30099,330099601005,2020-01-08,456
30099,330099601005,2020-01-09,542
30099,330099601005,2020-01-10,620
30099,330099601005,2020-01-11,599
30099,330099601005,2020-01-12,414
30099,330099617003,2020-01-06,304
30099,330099617003,2020-01-07,320
30099,330099617003,2020-01-08,360
30099,330099617003,2020-01-09,311
30099,330099617003,2020-01-10,315
30099,330099617003,2020-01-11,240
30099,330099617003,2020-01-12,120
30099,330099610001,2020-01-06,397
30099,330099610001,2020-01-07,425
30099,330099610001,2020-01-08,532
30099,330099610001,2020-01-09,472
30099,330099610001,2020-01-10,514
30099,330099610001,2020-01-11,535
30099,330099610001,2020-01-12,423
30099,230099653004,2020-01-06,33
30099,230099653004,2020-01-07,45
30099,230099653004,2020-01-08,52
30099,230099653004,2020-01-09,47
30099,230099653004,2020-01-10,52
30099,230099653004,2020-01-11,45
30099,230099653004,2020-01-12,23
30099,230099653003,2020-01-06,19
30099,230099653003,2020-01-07,26
30099,230099653003,2020-01-08,25
30099,230099653003,2020-01-09,23
30099,230099653003,2020-01-10,28
30099,230099653003,2020-01-11,13
30099,230099653003,2020-01-12,7
30099,130099703002,2020-01-06,1971
30099,130099703002,2020-01-07,1859
30099,130099703002,2020-01-08,2002
30099,130099703002,2020-01-09,2019
30099,130099703002,2020-01-10,2538
30099,130099703002,2020-01-11,2444
30099,130099703002,2020-01-12,1827
30099,230099663001,2020-01-06,120
30099,230099663001,2020-01-07,124
30099,230099663001,2020-01-08,126
30099,230099663001,2020-01-09,155
30099,230099663001,2020-01-10,146
30099,230099663001,2020-01-11,99
30099,230099663001,2020-01-12,51
30099,330099612003,2020-01-06,87
30099,330099612003,2020-01-07,72
30099,330099612003,2020-01-08,91
30099,330099612003,2020-01-09,80
30099,330099612003,2020-01-10,118
30099,330099612003,2020-01-11,96
30099,330099612003,2020-01-12,48
30099,330099601003,2020-01-06,350
30099,330099601003,2020-01-07,396
30099,330099601003,2020-01-08,358
30099,330099601003,2020-01-09,394
30099,330099601003,2020-01-10,397
30099,330099601003,2020-01-11,391
30099,330099601003,2020-01-12,227
30099,330099605001,2020-01-06,48
30099,330099605001,2020-01-07,39
30099,330099605001,2020-01-08,34
30099,330099605001,2020-01-09,65
30099,330099605001,2020-01-10,122
30099,330099605001,2020-01-11,169
30099,330099605001,2020-01-12,70
30099,150030099022,2020-01-06,20
30099,150030099022,2020-01-07,14
30099,150030099022,2020-01-08,20
30099,150030099022,2020-01-09,18
30099,150030099022,2020-01-10,19
30099,150030099022,2020-01-11,25
30099,150030099022,2020-01-12,14
30099,330099607002,2020-01-06,6
30099,330099607002,2020-01-07,8
30099,330099607002,2020-01-08,7
30099,330099607002,2020-01-09,8
30099,330099607002,2020-01-10,7
30099,330099607002,2020-01-11,1
30099,330099607002,2020-01-12,4
30099,330099618005,2020-01-06,799
30099,330099618005,2020-01-07,760
30099,330099618005,2020-01-08,772
30099,330099618005,2020-01-09,942
30099,330099618005,2020-01-10,1072
30099,330099618005,2020-01-11,1226
30099,330099618005,2020-01-12,904
30099,330099618002,2020-01-06,59
30099,330099618002,2020-01-07,64
30099,330099618002,2020-01-08,63
30099,330099618002,2020-01-09,57
30099,330099618002,2020-01-10,46
30099,330099618002,2020-01-11,27
30099,330099618002,2020-01-12,10
30099,330099614003,2020-01-06,33
30099,330099614003,2020-01-07,47
30099,330099614003,2020-01-08,59
30099,330099614003,2020-01-09,38
30099,330099614003,2020-01-10,67
30099,330099614003,2020-01-11,7
30099,330099614003,2020-01-12,8
30099,230099664001,2020-01-06,5
30099,230099664001,2020-01-07,5
30099,230099664001,2020-01-08,1
30099,230099664001,2020-01-09,4
30099,230099664001,2020-01-10,1
30099,230099664001,2020-01-11,3
30099,230099664001,2020-01-12,3
30099,330099606003,2020-01-06,299
30099,330099606003,2020-01-07,303
30099,330099606003,2020-01-08,325
30099,330099606003,2020-01-09,344
30099,330099606003,2020-01-10,304
30099,330099606003,2020-01-11,288
30099,330099606003,2020-01-12,171
30099,230099659002,2020-01-06,75
30099,230099659002,2020-01-07,56
30099,230099659002,2020-01-08,70
30099,230099659002,2020-01-09,75
30099,230099659002,2020-01-10,83
