county_id,cbg,date,count
49037,490379781002,2020-01-06,130
49037,490379781002,2020-01-07,102
49037,490379781002,2020-01-08,132
49037,490379781002,2020-01-09,119
49037,490379781002,2020-01-10,117
49037,490379781002,2020-01-11,87
49037,490379781002,2020-01-12,54
49037,490379781001,2020-01-06,21
49037,490379781001,2020-01-07,17
49037,490379781001,2020-01-08,19
49037,490379781001,2020-01-09,8
49037,490379781001,2020-01-10,12
49037,490379781001,2020-01-11,10
49037,490379781001,2020-01-12,7
49037,490379782004,2020-01-06,56
49037,490379782004,2020-01-07,49
49037,490379782004,2020-01-08,57
49037,490379782004,2020-01-09,56
49037,490379782004,2020-01-10,51
49037,490379782004,2020-01-11,39
49037,490379782004,2020-01-12,15
49037,490379781003,2020-01-06,103
49037,490379781003,2020-01-07,79
49037,490379781003,2020-01-08,125
49037,490379781003,2020-01-09,74
49037,490379781003,2020-01-10,77
49037,490379781003,2020-01-11,83
49037,490379781003,2020-01-12,86
49037,490379420002,2020-01-06,10
49037,490379420002,2020-01-07,2
49037,490379420002,2020-01-08,4
49037,490379420002,2020-01-09,2
49037,490379420002,2020-01-10,2
49037,490379420002,2020-01-11,6
49037,490379420002,2020-01-12,6
49037,490379420001,2020-01-06,11
49037,490379420001,2020-01-07,13
49037,490379420001,2020-01-08,14
49037,490379420001,2020-01-09,8
49037,490379420001,2020-01-10,5
49037,490379420001,2020-01-11,5
49037,490379420001,2020-01-12,3
49037,490379782001,2020-01-06,20
49037,490379782001,2020-01-07,26
49037,490379782001,2020-01-08,28
49037,490379782001,2020-01-09,26
49037,490379782001,2020-01-10,16
49037,490379782001,2020-01-11,23
49037,490379782001,2020-01-12,16
49037,490379782003,2020-01-06,113
49037,490379782003,2020-01-07,129
49037,490379782003,2020-01-08,127
49037,490379782003,2020-01-09,122
49037,490379782003,2020-01-10,102
49037,490379782003,2020-01-11,62
49037,490379782003,2020-01-12,55
49037,490379421001,2020-01-06,34
49037,490379421001,2020-01-07,28
49037,490379421001,2020-01-08,19
49037,490379421001,2020-01-09,25
49037,490379421001,2020-01-10,15
49037,490379421001,2020-01-11,11
49037,490379421001,2020-01-12,15
49037,490379782002,2020-01-06,35
49037,490379782002,2020-01-07,26
49037,490379782002,2020-01-08,32
49037,490379782002,2020-01-09,28
49037,490379782002,2020-01-10,23
49037,490379782002,2020-01-11,24
49037,490379782002,2020-01-12,2
49037,490379421002,2020-01-06,0
49037,490379421002,2020-01-07,0
49037,490379421002,2020-01-08,1
49037,490379421002,2020-01-09,1
